Teresa Teng’s 65th birthday	65e anniversaire de la naissance de Teresa Teng
Virginia Woolf’s 136th birthday	136e anniversaire de la naissance de Virginia Woolf
Sitara Devi’s 97th Birthday	97e anniversaire de la naissance de Sitara Devi
Sor Juana Inés de la Cruz’s 366th Birthday	366e anniversaire de la naissance de Sor Juana Inés de la Cruz
Max Born’s 135th Birthday	135e anniversaire de la naissance de Max Born
Nelly Sachs’ 126th Birthday	126e anniversaire de la naissance de Nelly Sachs
Nain Singh Rawat’s 187th Birthday	187e anniversaire de la naissance de Nain Singh Rawat
Mohammed Rafi’s 93th Birthday	93e anniversaire de la naissance de Mohammed Rafi
Meret Oppenheim’s 104th Birthday	104e anniversaire de la naissance de Meret Oppenheim
Nellie Campobello’s 117th Birthday	117e anniversaire de la naissance de Nellie Campobello
Machiko Hasegawa’s 98th birthday	98e anniversaire de la naissance de Machiko Hasegawa
Maria Lenk’s 103rd birthday	103e anniversaire de la naissance de Maria Lenk
Kuppali Venkatappa Puttappa’s 113th Birthday	113e anniversaire de la naissance de Kuppali Venkatappa Puttappa
José Clemente Orozco’s 134th Birthday	134e anniversaire de la naissance de José Clemente Orozco
Mahasweta Devi’s 92nd Birthday	92e anniversaire de la naissance de Mahasweta Devi
Katy Jurado’s 94th Birthday	94e anniversaire de la naissance de Katy Jurado
Jackie Forster’s 91st Birthday	91e anniversaire de la naissance de Jackie Forster
Gertrude Jekyll’s 174th Birthday	174e anniversaire de la naissance de Gertrude Jekyll
Cornelia Sorabji’s 151st Birthday	151e anniversaire de la naissance de Cornelia Sorabji
Clare Hollingworth’s 106th Birthday	106e anniversaire de la naissance de Clare Hollingworth
Farouk Shousha’s 82nd birthday	82e anniversaire de la naissance de Farouk Shousha
Clärenore Stinnes’s 117th birthday	117e anniversaire de la naissance de Clärenore Stinnes
Begum Akhtar’s 103rd Birthday	103e anniversaire de la naissance de Begum Akhtar
25th Anniversary of Rafflesia Arnoldii	25e anniversaire de la découverte de Rafflesia arnoldii
Based on your saved places	Basé sur vos adresses enregistrées
"News, soundtrack, reviews and more"	"Actualités, bande-son, avis et plus encore"
Save your customers the trouble of checking your holiday hours	Facilitez la vie à vos clients en indiquant vos horaires pour les jours fériés
Choose a focus for your next trip	Sélectionnez un lieu à visiter pour votre prochain voyage
Browse trips based on your location	Parcourez les voyages en fonction du lieu où vous vous trouvez
Could not load reviews	Impossible de charger les avis
"Share your recent searches, favorites and more?"	"Envie de partager vos recherches récentes, vos favoris, et plus encore ?"
Hirotugu Akaike’s 90th Birthday	90e anniversaire de la naissance de Hirotugu Akaike
Brands you might like	Marques susceptibles de vous plaire
By animal contact or injury.	Par contact avec un animal ou suite à une blessure.
Game info will be available soon	Les informations relatives au match seront bientôt disponibles
From: apps-help@google.com	Expéditeur : apps-help@google.com
We are always working to make the app faster and more stable.	Nous faisons tout notre possible pour améliorer la rapidité et la fiabilité de notre application.
Turn on the feed for a work or school account	Activer le flux pour un compte associé à une entreprise ou à un établissement scolaire
We will email you when the archive is ready to download.	Nous vous enverrons un e-mail lorsque l'archive sera prête à être téléchargée.
Change how your keyboard works	Changer le fonctionnement de votre clavier
"Change your keyboard vibration, sound, or theme"	"Changer le vibreur, le son ou le thème de votre clavier"
Enter your search in the box above	Saisissez votre recherche dans le champ ci-dessus
What can’t be changed	Éléments impossibles à modifier
Here are some tips for suggesting an image:	Voici quelques conseils pour proposer une image :
Turn on notifications about high pollen?	Activer les notifications relatives au taux de pollen élevé ?
Get real-time notifications about the stuff most important to you.	Recevez des notifications en temps réel sur des thèmes qui vous intéressent.
Get instant notifications about the stuff most important to you.	Recevez des notifications instantanées sur des sujets qui vous intéressent.
"When you have Now card history, you help Google provide you more useful cards and notifications"	"Lorsque vous activez l'historique des cartes Google Now, cela nous permet de vous proposer des cartes et des notifications plus utiles."
There was an error loading notifications.	Une erreur s'est produite lors du chargement des notifications.
Turn on Olympics notifications	Activer les notifications relatives aux Jeux olympiques
View and manage your Chrome apps notifications	Affichez et gérez vos notifications d'applications Google Chrome.
Please confirm your acceptance by checking this box.	Veuillez cocher cette case pour confirmer que vous êtes d'accord.
View and manage your knols and redirect URLs	Affichez et gérez vos knols ainsi que vos URL de redirection.
View and manage your interest-based notifications	Consultez et gérez les notifications par centres d'intérêt.
View and manage notifications received on your domain	Consultez et gérez les notifications reçues sur votre domaine.
How Google uses the image you search with	Comment les images que vous recherchez sont utilisées par Google
Right-click any image you see on a website or in search results.	Faites un clic droit sur une image affichée sur un site Web ou dans les résultats de recherche.
Check tracked prices and manage email notification settings	Vérifier les prix suivis et gérer les paramètres de notification par e-mail
Send Trusted Service Manager notification messages to Google Wallet	Envoyez des messages de notification Trusted Service Manager à Google Wallet.
Send issuer notification messages to Google Wallet	Envoyez des messages de notification de l'émetteur à Google Wallet.
A new tab will open with your results.	Un nouvel onglet s'ouvre pour afficher les résultats.
Celebrating the Studio for Electronic Music	Célébration du studio de musique électronique
Rakhmabai Raut’s 153rd birthday	153e anniversaire de la naissance de Rakhmabai Raut
More details and reviews	Plus d'informations et d'avis
Get your free website	Créez un site Web gratuit
"Your free website is waiting for you. Preview, edit, and publish in minutes."	"Votre site Web gratuit vous attend. Prévisualisation, modification et publication rapides."
You recently viewed this item	Vous avez récemment consulté cet article
Businesses with a website grow faster than those without	Les entreprises ayant un site Web se développent plus rapidement que les autres
Follow the lowest rates and receive price alerts and tips by email	"Suivez les tarifs les plus bas, et recevez des alertes de prix et des conseils par e-mail"
Places that may not match all filters	Lieux qui peuvent ne pas correspondre à tous les filtres
Available from your favorite libraries	Disponibles dans vos bibliothèques favorites
Destination based on your previous searches	Destination basée sur recherches précéd.
Show ads from this advertiser	Afficher les annonces de cet annonceur
Error taking photo. Please try again.	Erreur lors prise de photo. Veuillez réessayer.
So your videos will have sound	Pour enregistrer le son dans vos vidéos
Enable your microphone to record your video with sound.	Activez le micro pour enregistrer vidéo avec son.
So you can capture photos and videos	Pour pouvoir enregistrer des photos et des vidéos
Touch and hold the image.	Appuyez de manière prolongée sur l'image.
A description for this result is not available because of this site's robots.txt	La description de ce résultat n'est pas disponible en raison du fichier robots.txt de ce site.
Help improve Google Now Launcher	Contribuer à améliorer Google Now Launcher
To turn this setting on or off:	"Pour activer ou désactiver ce paramètre, procédez comme suit :"
Touch and hold a widget.	Appuyez de manière prolongée sur un widget.
Touch and hold any empty spot of a Home screen.	Appuyez de manière prolongée sur un espace vide d'un écran d'accueil.
"After you install the Google Now Launcher, there are a few settings you can customize on your phone or tablet."	"Après avoir installé Google Now Launcher, vous pouvez personnaliser certains paramètres sur votre téléphone ou votre tablette."
Add apps to a Home screen	Ajouter des applications à un écran d'accueil
Touch and hold an app.	Appuyez de manière prolongée sur l'icône d'une application.
Add widgets to a Home screen	Ajouter des widgets à l'écran d'accueil
Google is stuck as my homepage	Google s'affiche en permanence comme page d'accueil
You can quickly get to Google every time you open your browser by making Google your homepage.	Définissez Google comme page d'accueil pour l'avoir à portée de main lors de vos recherches sur le Web.
Make Google your homepage	Définissez Google comme page d'accueil
"Choose a browser below, then follow the steps on your computer."	"Choisissez un navigateur parmi ceux proposés ci-dessous, puis suivez les étapes correspondantes sur votre ordinateur."
"To remove an app from search results, uncheck the box."	"Pour supprimer une application des résultats de recherche, décochez la case correspondante."
"To include an app in search results, check the box."	"Pour inclure une application dans les résultats de recherche, cochez la case correspondante."
Veronika Dudarova’s 101st Birthday	101e anniversaire de la naissance de Veronika Dudarova
Nelly Sachs’s 126th birthday	126e anniversaire de la naissance de Nelly Sachs
Ratiba El-Hefny’s 86th Birthday	86e anniversaire de la naissance de Ratiba El-Hefny
Mohammed Rafi’s 93th birthday	93e anniversaire de la naissance de Mohammed Rafi
Mirza Ghalib’s 220th Birthday	220e anniversaire de la naissance de Mirza Ghalib
Max Born’s 135th birthday	135e anniversaire de la naissance de Max Born
Christian Doppler’s 214th Birthday	214e anniversaire de la naissance de Christian Doppler
Jan Ingenhousz’s 287th Birthday	287e anniversaire de la naissance de Jan Ingenhousz
Marlene Dietrich’s 116th birthday	116e anniversaire de la naissance de Marlene Dietrich
Kuppali Venkatappa Puttappa’’s 113th birthday	113e anniversaire de la naissance de Kuppali Venkatappa Puttappa
Begum Rokeya’s 137th Birthday	137e anniversaire de la naissance de Begum Rokeya
Did you like this game?	Avez-vous aimé ce jeu ?
Did you like this book?	Avez-vous aimé ce livre ?
Did you like this album?	Avez-vous aimé cet album ?
Did you like this movie?	Avez-vous aimé ce film ?
Did you like this video game?	Avez-vous aimé ce jeu vidéo ?
Not usually busy at this time	Généralement peu animé à cette heure
Usually not busy at this time	Généralement peu animé à cette heure
Usually quiet at this time	Généralement calme à cette heure
Usually more popular at this time	Généralement animé à cette heure
Use your camera to record and share your own GIFs	Utilisez votre appareil photo pour enregistrer et partager des GIF
"Drag the widget onto your Home screen, then lift your finger."	"Faites glisser le widget sur votre écran d'accueil, puis levez votre doigt."
View your Google Cloud Platform management resources and deployment status information	Affichez les ressources de gestion de Google Cloud Platform et les informations relatives à l'état du déploiement.
View your Google Cloud Platform billing accounts	Consultez vos comptes de facturation Google Cloud Platform.
View your Cloud Platform configuration policies and definitions	Afficher vos règles et définitions de configuration Cloud Platform
View your data across Google Cloud Platform services	Afficher vos données dans les services Google Cloud Platform.
"When this box is checked, you can control whether activity from your device is saved."	"Lorsque cette case est cochée, vous pouvez contrôler si les activités liées à votre appareil sont enregistrées."
Websites and apps you use	Les sites Web auxquels vous accédez et les applications que vous utilisez
Your activity on websites and in apps that use Google services	Vos activités relatives à des sites Web et à des applications utilisant des services Google
"If unwanted programs still change your settings, follow the steps below to reset them."	"Si malgré tout, des programmes indésirables modifient les paramètres de votre ordinateur, suivez les étapes ci-dessous pour réinitialiser ces derniers."
This tool searches your computer for suspicious programs and offers to remove them for you.	Celui-ci recherche les programmes suspects sur votre ordinateur et peut les supprimer si vous le souhaitez.
Sea level is typically warm.	Les régions au niveau de la mer sont généralement chaudes.
Dec–May is warm.	"De décembre à mars, les températures sont élevées."
Ski season is Dec–Mar.	La saison de ski dure de décembre à mars.
"The mountains are semi-arid, with cold nights and snowcapped peaks."	"Les montagnes ont un climat semi-aride, avec des nuits froides et des sommets enneigés."
Jul–Aug is hot.	"De juillet à août, les températures sont très élevées."
The coast has a desert climate.	La côte a un climat désertique.
Nov–Mar is the dry season.	La saison sèche dure de novembre à mars.
Areas range from the arid coast to glacier-covered mountains.	Les régions vont de la côte aride aux montagnes parsemées de glaciers.
"Inland, the Apennine Mountains are cooler."	"Dans les terres, les Apennins ont un climat plus frais."
May–Sep is warm to hot.	"Les mois de mai à septembre sont chauds, voire très chauds."
"The mountains are cold, snowy and peak ski season Nov–Mar."	"La saison de ski bat son plein de novembre à mars dans les zones montagneuses, froides et neigeuses."
Snow can fall in the mountains.	De la neige peut tomber en montagne.
May–Sep is warm in low-lying areas.	Les mois de mai à septembre sont chauds dans les régions de basse altitude.
Temperatures range from mild during the day to below freezing at night.	"Le climat est doux en journée, tandis que les températures sont négatives la nuit."
The lowlands are hot and humid.	Les plaines sont chaudes et humides.
Extreme heat hits the coast Jun–Sep.	Une chaleur extrême touche la côte de juin à septembre.
Weather varies by region.	Le temps varie en fonction des régions.
Corsica has a typical Mediterranean climate.	La Corse a un climat typiquement méditerranéen.
The central highlands are hot.	Les zones montagneuses centrales sont chaudes.
Aug is typhoon season.	Août est la saison des typhons.
Nov–Feb is cool.	"De novembre à février, le climat est doux."
Torrential rains fall in the tropical north Dec–Mar.	Le nord tropical est marqué par des pluies torrentielles de décembre à mars.
The south is subtropical.	Le sud a un climat subtropical.
The southwest is temperate to Mediterranean.	Le sud-ouest a un climat tempéré à méditerranéen.
Mar–Jun is rainy.	Les mois de mars à juin sont pluvieux.
The north is tropical.	Le climat est tropical au nord.
May–Oct is hot.	"De mai à octobre, les températures sont élevées."
Jun–Aug is rainy.	Les mois de juin à août sont pluvieux.
"The climate varies by region and terrain, but is primarily desertlike."	"Le climat varie en fonction des régions et des terrains, mais reste principalement désertique."
The climate varies from temperate to alpine.	"Le climat, variable, peut être tempéré ou alpin."
Nov–Feb is cooler and rainier.	"De novembre à février, le temps est plus frais et pluvieux."
Climate varies by region.	Le climat varie en fonction des régions.
Jun–Sep is very hot in the capital and on the coast.	Les mois de juin à septembre sont très chauds dans la capitale et sur la côte.
Mar–May and Sep–Nov have warm days and cool nights.	Les mois de mars à mai et de septembre à novembre sont marqués par des journées chaudes et des nuits fraîches.
Dec–Mar is hot by day and breezy at night.	Les mois de décembre à mars sont chauds en journée et venteux la nuit.
"Nov–Dec and Mar–Apr are warm, clear and peak travel."	"Pendant la haute saison, de novembre à décembre et de mars à avril, le climat est chaud et dégagé."
The rainy season is May–Nov.	La saison des pluies dure de mai à novembre.
"The tropical weather is warm and dry Dec–Apr, peak travel time."	"Pendant la haute saison, de décembre à avril, le climat tropical est chaud et sec."
The tropical climate is consistently warm.	Le climat tropical se caractérise par des températures constamment élevées.
Peak travel is May–Sep.	La haute saison dure de mai à septembre.
Peak travel is Dec–Aug.	La haute saison dure de décembre à août.
May–Sep is warmest and peak travel time.	"Les températures sont les plus élevées pendant la haute saison, de mai à septembre."
The canyon floor is very hot May–Sep. Dec–Mar is cold and snowy.	"De mai à septembre, les températures sont très élevées du côté du Grand Canyon. Les mois de décembre à mars sont froids et neigeux."
Rainy season is May–Nov. Peak travel is Nov–Dec and May.	La saison des pluies dure de mai à novembre. La haute saison a lieu de novembre à décembre et au mois de mai.
Weather can change rapidly and vary by area.	Le temps peut changer rapidement et varie en fonction des régions.
Desert areas are much cooler Dec–Feb.	Les zones désertiques sont bien plus fraîches de décembre à février.
Peak travel is Jan–Apr.	La haute saison dure de janvier à avril.
Climate varies widely by area.	Le climat varie beaucoup en fonction des régions.
Peak travel is May–Aug.	La haute saison dure de mai à août.
Peak travel is Mar–Sep.	La haute saison dure de mars à septembre.
Peak travel is Mar–Jun.	La haute saison dure de mars à juin.
Weather varies by area.	Le climat varie en fonction des régions.
"Orlando has consistently warm, sunny weather."	"À Orlando, le climat est régulièrement chaud et ensoleillé."
"Dec–May is warm, dry and peak travel."	"Pendant la haute saison, de décembre à mai, le climat est chaud et sec."
"Temperatures range from warm to cool Jun–Oct, peak travel season."	"Pendant la haute saison, de juin à octobre, le climat est chaud à frais."
There’s a higher chance of rain Jun–Oct.	La pluie est plus courante de juin à octobre.
Peak travel is May–Jun.	La haute saison dure de mai à juin.
"The climate varies slightly by region, with the north warmer than the south."	"Le climat varie légèrement en fonction des régions, le nord étant plus chaud que le sud."
Peak ski season is typically Jan–Mar.	La saison de ski bat généralement son plein de janvier à mars.
"Teperatures are mild to warm May–Aug, peak travel season."	"Pendant la haute saison, de mai à août, le climat est doux, voire chaud."
May–Aug is warm and dry.	"De mai à août, le temps est chaud et sec."
Jun–Sep is hot.	Les mois de juin à septembre sont très chauds.
Peak travel is Mar–Jul.	La haute saison dure de mars à juillet.
Peak travel is Jun–Aug.	La haute saison dure de juin à août.
"May–Sep is mild to cool, with frequent rain."	"De mai à septembre, le temps est doux, voire frais, avec de fréquentes précipitations."
Both are peak travel seasons.	Ces deux saisons sont prisées des touristes.
Hurricane season is May–Oct.	La saison des ouragans dure de mai à octobre.
Highland areas are a bit cooler.	Les zones montagneuses sont un peu plus fraîches.
Peak travel is Mar–Jul and Dec.	La haute saison a lieu de mars à juillet et en décembre.
May–Oct is generally warm and humid.	Les mois de mai à octobre sont généralement chauds et humides.
"Gulf Shores has a warm, humid climate tempered by sea breezes."	"Gulf Shores a un climat chaud et humide, tempéré par le vent marin."
May–Aug is hot.	"De mai à août, les températures sont élevées."
"Nov–Mar is cold, with temperatures sometimes dropping below freezing."	"Les mois de novembre à mars sont froids, les températures étant parfois négatives."
May–Aug is warm and peak travel season.	"Pendant la haute saison, de mai à août, les températures sont élevées."
"The weather ranges from mild to warm May–Oct, peak travel season."	"Pendant la haute saison, de mai à octobre, le temps peut être doux, voire chaud."
Peak travel is May–Oct.	La haute saison dure de mai à octobre.
Peak travel season is May–Oct.	La haute saison dure de mai à octobre.
"May–Aug is warm, dry and sunny."	"De mai à août, le temps est chaud, sec et ensoleillé."
Jul–Aug is hot and humid.	Les mois de juillet à août sont chauds et humides.
May–Jun is warm.	"De mai à juin, les températures sont élevées."
"Corpus Christi has a warm, humid climate."	Corpus Christi a un climat chaud et humide.
Jul–Aug is very hot.	Les mois de juillet et août sont très chauds.
Peak travel is Feb–Jul.	La haute saison dure de février à juillet.
The snowy ski season is Dec–Mar.	"La saison de ski, neigeuse, dure de décembre à mars."
Dec–Feb is rainy.	Les mois de décembre à février sont pluvieux.
Mar–May is peak travel.	La haute saison dure de mars à mai.
"The weather is typically mild, becoming warmest and driest Jun–Sep. Jun can be foggy."	"Le temps est généralement doux, les mois de juin à septembre étant les plus chauds et les plus secs. En juin, le temps peut être brumeux."
"West Palm Beach has a tropical, sunny climate."	West Palm Beach a un climat tropical et ensoleillé.
"The weather is warm and dry May–Oct, peak travel time."	"Pendant la haute saison, de mai à octobre, le temps est chaud et sec."
Dec–Mar is cool to cold.	"Les mois de décembre à mars sont frais, voire froids."
Both are peak travel periods.	Ces deux périodes correspondent à la haute saison.
May–Sep is hot and humid.	Les mois de mai à septembre sont chauds et humides.
"Temperatures are generally warm May–Aug, peak travel time."	"Pendant la haute saison, de mai à août, les températures sont généralement élevées."
Dec–Apr is very cold.	Les mois de décembre à avril sont très froids.
"May–Aug is warm, with occasional rainstorms."	"Les mois de mai à août sont chauds, avec des orages occasionnels."
The climate varies by region.	Le climat varie en fonction des régions.
"Thunderstorms, tornadoes and hurricanes can occur in certain areas at different times."	"Des orages, des tornades et des ouragans peuvent avoir lieu dans certaines régions à différents moments."
Peak travel is Mar–Aug.	La haute saison dure de mars à août.
Nov–Apr is cool and rainy.	"De novembre à avril, le temps est frais et pluvieux."
"Peak travel is Dec–Jan, Mar–May and Jul."	"La haute saison a lieu de décembre à janvier, de mars à mai et en juillet."
May–Sep is peak travel time.	La haute saison dure de mai à septembre.
Nottingham is often rainy.	Nottingham est souvent pluvieux.
Nov–Dec is cool.	"De novembre à décembre, le temps est frais."
May–Aug is mild to warm.	"Les mois de mai à août sont doux, voire chauds."
May–Aug is peak travel.	La haute saison dure de mai à août.
Peak travel times are Mar and Nov–Dec.	La haute saison a lieu en mars et de novembre à décembre.
May–Dec is peak travel.	La haute saison dure de mai à décembre.
Jun–Oct is peak travel.	La haute saison dure de juin à octobre.
May–Sep is warm.	"De mai à septembre, les températures sont élevées."
Dec–Apr is peak travel.	La haute saison se déroule de décembre à avril.
Dec–Mar is warm and peak travel time.	"Pendant la haute saison, de décembre à mars, les températures sont élevées."
"The hot and humid rainy season is May–Nov, with the heaviest rains in Sep."	"La saison des pluies, chaude et humide, dure de mai à novembre, les plus fortes précipitations ayant lieu en septembre."
Rainy season is Sep–Dec.	La saison des pluies dure de septembre à décembre.
"Nov–Feb is warm, dry and peak travel."	"Pendant la haute saison, de novembre à février, le climat est chaud et sec."
"Temperatures rise Mar–May, with a rainy season May–Nov."	"Les températures augmentent de mars à mai, la saison des pluies ayant lieu de mai à novembre."
Jul–Aug and Dec–Feb are drier.	Les mois de juillet à août et de décembre à février sont plus secs.
Temperatures vary by region but are typically warm.	"Les températures varient en fonction des régions, mais sont généralement élevées."
May–Oct is peak travel.	La haute saison dure de mai à octobre.
Jul–Sep has warm days.	"De juillet à septembre, les journées sont chaudes."
May–Nov is peak travel.	La haute saison dure de mai à novembre.
The climate ranges from temperate to alpine.	Le climat va de tempéré à alpin.
The climate ranges from temperate in the south to subarctic in the north.	Le climat est tempéré dans le sud et subarctique dans le nord.
Peak travel is Jul–Aug and Dec–Jan.	La haute saison dure de juillet à août et de décembre à janvier.
Feb–Mar is another popular time to visit.	La période allant de février à mars est également prisée des touristes.
"Nights are cool Dec–Apr. The climate is dry, but the northeast is cooler and wetter."	"Les nuits sont fraîches de décembre à avril. Le climat est sec, mais la partie nord-est est plus fraîche et plus humide."
"Mar–Jun is warm, dry and peak travel."	"Pendant la haute saison, de mars à juin, le climat est chaud et sec."
Palma has a sunny Mediterranean climate.	Palma a un climat méditerranéen ensoleillé.
Jun–Jul is hot.	Il fait chaud de juin à juillet.
Dec–Mar is peak travel at the southern beaches.	La haute saison dure de décembre à mars pour les plages du sud.
"Nov–Feb is hot, balmy and often rainy."	"Les mois de novembre à février sont chauds, doux et souvent pluvieux."
May–Sep is dry.	"De mai à septembre, le temps est sec."
Port Elizabeth has a subtropical climate with abundant sunshine.	Port Elizabeth a un climat subtropical avec un fort ensoleillement.
Peak travel is Mar–May and Nov–Dec.	La haute saison dure de mars à mai et de novembre à décembre.
May–Oct is dry season.	La saison sèche dure de mai à octobre.
"Nov–Jun is the dry, warm season."	"De novembre à juin, le temps est chaud et sec."
"Jul–Oct is the hot, rainy wet season."	"La saison humide, chaude et pluvieuse, dure de juillet à octobre."
The desertlike climate means temperatures are extremely high May–Sep. The weather is warm Nov–Mar.	Le climat désertique se caractérise par des températures particulièrement élevées de mai à septembre. Il fait chaud de novembre à mars.
May–Sep is extremely hot and rarely rainy.	Les mois de mai à septembre sont particulièrement chauds et rarement pluvieux.
Nov–Mar is warm.	Les mois de novembre à mars sont chauds.
Claimate varies by region.	Le climat varie en fonction des régions.
May–Sep is extremely hot with almost no rain.	Les mois de mai à septembre sont particulièrement chaud et presque dénués de pluie.
Jan–Apr are the driest months.	Les mois de janvier à avril sont les plus secs.
"Jul–Aug is hot, sunny and dry."	"Les mois de juillet et août sont chauds, ensoleillés et secs."
Wrocław is warmer than much of Poland.	Wrocław a un climat plus chaud que la plupart des régions de Pologne.
Rainfall is highest May–Oct. Dec–May is peak travel time.	Les précipitations sont plus intenses de mai à octobre. La haute saison dure de décembre à mai.
Dry season is Nov–Apr.	La saison sèche dure de novembre à avril.
Rainy season is May–Oct.	La saison des pluies dure de mai à octobre.
"Machu Picchu has a highland climate, with warm days and cool nights."	"Le Machu Picchu a un climat montagneux, avec des journées chaudes et des nuits fraîches."
Dec–Mar is rainy.	Les mois de décembre à mars sont pluvieux.
Dec–Apr is wet in some areas.	Les mois de décembre à avril sont humides dans certaines régions.
Nov–Mar is rainy.	Le temps est pluvieux de novembre à mars.
"Climate varies by region, from tropical to arid."	Le climat varie de tropical à aride en fonction des régions.
"May–Nov often has low, dense cloud cover."	Les mois de mai à novembre sont souvent marqués par un ciel couvert.
"Nov–Apr is warm, with occasional rain."	"Les mois de novembre à avril sont chauds, avec des précipitations occasionnelles."
Jun–Sep is rainy in the south.	"De juin à septembre, le climat est pluvieux au sud."
Dec–Apr is driest and peak travel time.	"Le temps est le plus sec pendant la haute saison, de décembre à avril."
"Nov–Apr is warm, with occasional heavy rains."	"Les mois de novembre à avril sont chauds, avec des précipitations occasionnelles."
"May–Nov is rainy, especially on the Caribbean coast."	"Les mois de mai à novembre sont pluvieux, en particulier sur la côte caribéenne."
May–Aug is hot in Muscat and the interior.	Les mois de mai à août sont chauds à Muscat et dans les terres.
"In Lagos and Cross River National Park, rainstorms are frequent May–Oct."	"À Lagos et au parc national de Cross River, les orages sont fréquents de mai à octobre."
Nov–Mar is cool.	Les mois de novembre à mars sont frais.
May–Oct is rainy.	Les mois de mai à octobre sont pluvieux.
"Rainy season is Mar–Oct, with rainfall peaking Jun–Jul."	"La saison des pluies dure de mars à octobre, les précipitations battant leur plein de juin à juillet."
May–Oct is cool.	Les mois de mai à octobre sont frais.
Nov–Apr is warm.	Les mois de novembre à avril sont chauds.
The warmer months of Dec–Apr are peak travel.	"La haute saison dure de décembre à avril, les mois les plus chauds."
"The climate is sunny, dry and often windy."	"Le climat est ensoleillé, sec et souvent venteux."
May–Oct is the humid monsoon season.	"La saison de la mousson, humide, dure de mai à octobre."
The rainy season is May–Oct.	La saison des pluies dure de mai à octobre.
Feb–Apr is hot.	Les mois de février à avril sont très chauds.
Monsoon rains peak Jun–Sep. Peak travel is Dec–May.	La saison des pluies bat son plein de juin à septembre. La haute saison dure de décembre à mai.
Nov–May is the dry season.	La saison sèche dure de novembre à mai.
Wet season is Jun–Sep.	La saison humide dure de juin à septembre.
"Popular travel periods include Dec–Jan, Apr and Jul–Aug."	"Les touristes privilégient les mois de décembre à janvier, avril et la période allant de juillet à août."
Nov–Feb is cooler.	Les mois de novembre à février sont plus frais.
"Jun–Sep is warm and rainy, with regular thunderstorms."	"Les mois de juin à septembre sont chauds et pluvieux, avec des orages réguliers."
"Dec–Apr is warm, dry and peak travel time."	"Pendant la haute saison, de décembre à avril, le climat est chaud et sec."
Jun–Sep is mild and rainy.	Les mois de juin à septembre sont doux et pluvieux.
Rain is common Jun–Sep.	Les précipitations sont courantes de juin à septembre.
"Generally, Dec–Apr is warm and dry and Jun–Oct is hot and rainy."	"Généralement, les mois de décembre à avril sont chauds et secs, et les mois de juin à octobre sont chauds et pluvieux."
"Feb–Mar and May–Jun are common times to visit, but Dec is the most popular."	"Les mois de février à mars et de mai à juin sont prisés des touristes, mais le mois de décembre est le plus populaire."
Peak travel is Dec–Feb and Jun–Sep.	La haute saison dure de décembre à février et de juin à septembre.
A rainy monsoon season varies by region.	"La saison de la mousson, pluvieuse, varie en fonction des régions."
The rainy monsoon season peaks May–Sep. Dry season is Nov–Mar.	La saison de la mousson bat son plein de mai à septembre. La saison sèche dure de novembre à mars.
The north can be cold Nov–Feb.	Le nord peut être froid de novembre à février.
Kenya is warm and temperate.	Le Kenya a un climat chaud et tempéré.
Nairobi is warm and temperate.	Nairobi a un climat chaud et tempéré.
"Higher altitudes are snowy, cloudy and freezing."	"Les régions de hautes altitudes sont neigeuses, nuageuses et glaciales."
The climate is generally mild.	"Généralement, le climat est doux."
"Popular travel times are Mar–May, Aug and Nov–Dec."	"La haute saison a lieu de mars à mai, en août et de novembre à décembre."
Tokyo has a humid subtropical climate.	Tokyo a un climat subtropical humide.
The north is cold and snowy Dec–Feb.	Le nord est froid et neigeux de décembre à février.
Peak travel is Dec–May.	La haute saison dure de décembre à mai.
Nov–Mar is mild.	Les mois de novembre à mars sont doux.
Palermo has a sunny Mediterranean climate.	Palerme a un climat méditerranéen ensoleillé.
Nov–Mar brings flooding that covers some areas with ankle-deep water.	Les mois de novembre à mars sont marqués par des inondations. Certaines régions peuvent être submergées à hauteur de cheville.
May–Aug is warmest and peak travel time.	"La haute saison dure de mai à août, les mois les plus chauds."
May–Sep is very dry and extremely hot in most areas.	Les mois de mai à septembre sont très secs et particulièrement chauds dans la plupart des régions.
May–Sep is the least rainy period.	Les mois de mai à septembre sont les moins pluvieux.
"Although it varies by region, Jun–Oct is generally dry."	"Les mois de juin à octobre sont généralement secs, bien que le climat varie en fonction des régions."
Dry season is Jun–Oct. Rain and storms are common Nov–Apr.	La saison sèche dure de juin à octobre. Les précipitations et les orages sont courants de novembre à avril.
Dec–Apr has monsoon rains.	Les mois de décembre à avril sont marqués par les pluies de la mousson.
"The humid wet season is Jun–Aug, with heavy monsoon rains."	"La saison humide, de juin à août, est marquée par les fortes pluies de la mousson."
The rainy monsoon season is Jun–Sep.	"La saison de la mousson, pluvieuse, dure de juin à septembre."
Rajasthan has a semi-arid to arid climate.	Le Rajasthan a un climat semi-aride à aride.
Jul–Sep is the rainy monsoon season.	"La saison de la mousson, pluvieuse, dure de juillet à septembre."
Monsoon rains in Jun–Aug can be heavy.	"De juin à août, les pluies de la mousson peuvent être intenses."
The wet monsoon season is Jun–Sep.	"La saison de la mousson, humide, dure de juin à septembre."
Dec–Jan is cool.	Les mois de décembre à janvier sont frais.
May–Aug is mild to warm by day.	"Les mois de mai à août sont doux, voire chauds en journée."
Jun–Oct is monsoon season.	La saison de la mousson dure de juin à octobre.
"Nov–Mar is dry, with mild days and cool nights."	"Les mois de novembre à mars sont secs, avec des journées douces et des nuits fraîches."
